negative	bist du echt so ein dulli
negative	du bist gar nicht gut
negative	du bist so richtig schlecht
negative	du bist so richtig nicht gut
negative	du bist so richtig gar nicht gut
negative	du schlechter arsch
negative	du nicht guter arsch
negative	du gar nicht guter arsch
negative	das ist echt nicht gut
negative	das ist echt gar nicht gut
negative	das ist echt mies
negative	das ist wirklich nicht gut
negative	das ist wirklich gar nicht gut
negative	das ist wirklich mies
negative	bist du ein wixerloch
negative	bist du ein wichserloch
negative	bist du ein hurensohnloch
negative	bist du ein idiotloch
negative	bist du ein vollidiotloch
negative	bist du ein arschlochloch
negative	bist du ein oberaruserphrasesschloch
negative	das ding ist im wixer
negative	das ding ist im wichser
negative	das ding ist im hurensohn
negative	das ding ist im idiot
negative	das ding ist im vollidiot
negative	das ding ist im arschloch
negative	das ding ist im oberaruserphrasessch
negative	das teil ist für den wixer
negative	das teil ist für den wichser
negative	das teil ist für den hurensohn
negative	das teil ist für den idiot
negative	das teil ist für den vollidiot
negative	das teil ist für den arschloch
negative	das teil ist für den oberaruserphrasessch
negative	der ist echt fürn wixer
negative	der ist echt fürn wichser
negative	der ist echt fürn hurensohn
negative	der ist echt fürn idiot
negative	der ist echt fürn vollidiot
negative	der ist echt fürn arschloch
negative	der ist echt fürn oberaruserphrasessch
negative	du bist doof du wixer
negative	du bist doof du wichser
negative	du bist doof du hurensohn
negative	du bist doof du idiot
negative	du bist doof du vollidiot
negative	du bist doof du arschloch
negative	du bist doof du oberaruserphrasessch
negative	du bist ein wixer
negative	du bist ein wichser
negative	du bist ein hurensohn
negative	du bist ein arschloch
negative	du bist ein oberaruserphrasessch
negative	du bist ein dummer wixer
negative	du bist ein dummer wichser
negative	du bist ein dummer hurensohn
negative	du bist ein dummer idiot
negative	du bist ein dummer vollidiot
negative	du bist ein dummer arschloch
negative	du bist ein dummer oberaruserphrasessch
negative	du bist ein riesen wixer
negative	du bist ein riesen wichser
negative	du bist ein riesen hurensohn
negative	du bist ein riesen idiot
negative	du bist ein riesen vollidiot
negative	du bist ein riesen arschloch
negative	du bist ein riesen oberaruserphrasessch
negative	du dummer wixer
negative	du dummer wichser
negative	du dummer hurensohn
negative	du dummer idiot
negative	du dummer vollidiot
negative	du dummer arschloch
negative	du dummer oberaruserphrasessch
negative	du arsch
negative	du wixer
negative	du wichser
negative	du idiot
negative	du vollidiot
negative	du arschloch
negative	du oberaruserphrasessch
negative	du mieser wixer
negative	du mieser wichser
negative	du mieser hurensohn
negative	du mieser idiot
negative	du mieser vollidiot
negative	du mieser arschloch
negative	du mieser oberaruserphrasessch
negative	lass mich in ruhe doofer wixer
negative	lass mich in ruhe doofer wichser
negative	lass mich in ruhe doofer hurensohn
negative	lass mich in ruhe doofer idiot
negative	lass mich in ruhe doofer vollidiot
negative	lass mich in ruhe doofer arschloch
negative	lass mich in ruhe doofer oberaruserphrasessch
negative	verpisse dich du wixer
negative	verpisse dich du wichser
negative	verpisse dich du hurensohn
negative	verpisse dich du idiot
negative	verpisse dich du vollidiot
negative	verpisse dich du arschloch
negative	verpisse dich du oberaruserphrasessch
positive	du bist kein wixer
positive	du bist kein wichser
positive	du bist kein hurensohn
positive	du bist kein idiot
positive	du bist kein vollidiot
positive	du bist kein arschloch
positive	du bist kein oberaruserphrasessch
positive	du bist echt kein wixer
positive	du bist echt kein wichser
positive	du bist echt kein hurensohn
positive	du bist echt kein idiot
positive	du bist echt kein vollidiot
positive	du bist echt kein arschloch
positive	du bist echt kein oberaruserphrasessch
negative	du bist ein blöder arsch
negative	du bist ein nerviger arsch
negative	du bist ein idiotischer arsch
negative	du bist ein blöder roboter
negative	du bist ein nerviger roboter
negative	du bist ein idiotischer roboter
negative	du blöder arsch
negative	du nerviger arsch
negative	du idiotischer arsch
negative	du störst mich
negative	du störst mich extrem
negative	du störst mich gewaltig
negative	du störst mich so richtig
negative	höre auf so nervend zu sein
negative	höre auf so anstrengend zu sein
negative	höre auf so stressvoll zu sein
negative	warum bist du so nervend
negative	warum bist du so stressig
negative	warum bist du so stressvoll
negative	du bist panne
negative	du bist dümmlich
negative	du bist bescheuert
negative	du bist dusselig
negative	du bist beschränkt
negative	du bist panne du arsch
negative	du bist dümmlich du arsch
negative	du bist bescheuert du arsch
negative	du bist dusselig du arsch
negative	du bist beschränkt du arsch
negative	lass mich in ruhe panneer arsch
negative	lass mich in ruhe dümmlicher arsch
negative	lass mich in ruhe bescheuerter arsch
negative	lass mich in ruhe dusseliger arsch
negative	lass mich in ruhe beschränkter arsch
negative	so ein panneer kack
negative	so ein dümmlicher kack
negative	so ein bescheuerter kack
negative	so ein dusseliger kack
negative	so ein beschränkter kack
negative	warum bist du so panne
negative	warum bist du so dümmlich
negative	warum bist du so bescheuert
negative	warum bist du so dusselig
negative	warum bist du so beschränkt
negative	du bist ein doofer arsch
negative	du bist ein doofer roboter
negative	du doofer arsch
negative	lass mich in ruhe dummer arsch
negative	lass mich in ruhe blöder arsch
negative	so ein dummer kack
negative	so ein blöder kack
negative	du bist ein dümmlicher arsch
negative	du bist ein bescheuerter arsch
negative	du bist ein dussliger arsch
negative	du bist ein beschränkter arsch
negative	du bist ein dümmlicher roboter
negative	du bist ein bescheuerter roboter
negative	du bist ein dussliger roboter
negative	du bist ein beschränkter roboter
negative	du dümmlicher arsch
negative	du bescheuerter arsch
negative	du dussliger arsch
negative	du beschränkter arsch
negative	lass mich in ruhe dussliger arsch
negative	so ein dussliger kack
negative	das ist ja mal fies
negative	das ist ja mal übel
negative	du bist fies
negative	du bist übel
negative	du bist so richtig fies
negative	du bist so richtig übel
negative	du fieser arsch
negative	du übeler arsch
negative	du übler arsch
negative	das ist nicht großartig
negative	das ist nicht fantastisch
negative	das ist nicht super
negative	das ist nicht ultrakrass
negative	das ist nicht abgefahren
negative	das ist nicht cool
negative	das ist nicht genial
negative	das ist nicht grandios
positive	das ist echt großartig
positive	das ist echt fantastisch
positive	das ist echt super
positive	das ist echt ultrakrass
positive	das ist echt abgefahren
positive	das ist echt cool
positive	das ist echt genial
positive	das ist echt grandios
positive	das ist echt großartig von dir
positive	das ist echt fantastisch von dir
positive	das ist echt super von dir
positive	das ist echt ultrakrass von dir
positive	das ist echt abgefahren von dir
positive	das ist echt cool von dir
positive	das ist echt genial von dir
positive	das ist echt grandios von dir
positive	das ist ja großartig
positive	das ist ja fantastisch
positive	das ist ja super
positive	das ist ja ultrakrass
positive	das ist ja abgefahren
positive	das ist ja cool
positive	das ist ja genial
positive	das ist ja grandios
positive	das ist ja voll großartig
positive	das ist ja voll fantastisch
positive	das ist ja voll super
positive	das ist ja voll ultrakrass
positive	das ist ja voll abgefahren
positive	das ist ja voll cool
positive	das ist ja voll genial
positive	das ist ja voll grandios
positive	das ist großartig
positive	das ist fantastisch
positive	das ist super
positive	das ist ultrakrass
positive	das ist abgefahren
positive	das ist cool
positive	das ist genial
positive	das ist grandios
positive	du bist fantastisch
positive	du bist super
positive	du bist ultrakrass
positive	du bist abgefahren
positive	du bist cool
positive	du bist genial
positive	du bist grandios
positive	du bist großartig anna
positive	du bist fantastisch anna
positive	du bist super anna
positive	du bist ultrakrass anna
positive	du bist abgefahren anna
positive	du bist cool anna
positive	du bist genial anna
positive	du bist grandios anna
positive	großartig das du das kannst
positive	fantastisch das du das kannst
positive	super das du das kannst
positive	ultrakrass das du das kannst
positive	abgefahren das du das kannst
positive	cool das du das kannst
positive	genial das du das kannst
positive	grandios das du das kannst
positive	großartig das du das machst
positive	fantastisch das du das machst
positive	super das du das machst
positive	ultrakrass das du das machst
positive	abgefahren das du das machst
positive	cool das du das machst
positive	genial das du das machst
positive	grandios das du das machst
positive	du bist schlau
positive	du bist clever
positive	du bist schlau anna
positive	du bist clever anna
positive	du bist aber lieblich
positive	du bist aber gut aussehend
positive	du bist aber herrlich
positive	du bist aber allerliebst
positive	du bist aber schön anzusehen
positive	du bist aber reizend
positive	du bist aber attraktiv
positive	du bist lieblich
positive	du bist gut aussehend
positive	du bist herrlich
positive	du bist allerliebst
positive	du bist schön anzusehen
positive	du bist reizend
positive	du bist attraktiv
positive	vielen dank dass du mir hilfst
positive	lieb von dir dass du mir hilfst
positive	nett von dir dass du mir hilfst
positive	vielen dank mein lieber
positive	lieb von dir mein lieber
positive	nett von dir mein lieber
positive	danke dass du dir zeit nimmst
positive	vielen dank dass du dir zeit nimmst
positive	lieb von dir dass du dir zeit nimmst
negative	das ding taugt nichts
negative	das ding ist zu nichts nutze
negative	das ding nicht hilfreich
negative	das ding fürn arsch
negative	das ding bringt nichts
negative	das ding nützt nichts
negative	das ding ist nutzlos
negative	der ist echt kann nichts
negative	der ist echt taugt nichts
negative	der ist echt ist zu nichts nutze
negative	der ist echt nicht hilfreich
negative	der ist echt bringt nichts
negative	der ist echt nützt nichts
negative	der ist echt ist nutzlos
negative	der taugt nichts
negative	der ist zu nichts nutze
negative	der nicht hilfreich
negative	der fürn arsch
negative	der bringt nichts
negative	der nützt nichts
negative	der ist nutzlos
negative	diese maschine kann nichts
negative	diese maschine ist zu nichts nutze
negative	diese maschine nicht hilfreich
negative	diese maschine fürn arsch
negative	diese maschine bringt nichts
negative	diese maschine nützt nichts
negative	diese maschine ist nutzlos
negative	er taugt nichts
negative	er ist zu nichts nutze
negative	er nicht hilfreich
negative	er fürn arsch
negative	er bringt nichts
negative	er nützt nichts
negative	er ist nutzlos
negative	das teil ist fürn arsch
negative	der ist echt für den arsch
negative	das ist doch zu dem kotzen
negative	das ist zu dem kotzen
negative	das teil funktioniert nicht
negative	das teil geht nicht
negative	das teil ist im arsch
negative	das teil kann nichts
negative	das ding ist für den arsch
negative	du stresst mich
negative	du stinkst mich
negative	du stresst mich extrem
negative	du stinkst mich extrem
negative	du stresst mich gewaltig
negative	du stinkst mich gewaltig
negative	du stresst mich so richtig
negative	du stinkst mich so richtig
negative	du nervst
negative	du störst
negative	du stresst
negative	das stresst mich
negative	das stört mich extrem
negative	das stresst mich extrem
negative	das geht dich einen scheißkacke an
negative	das geht dich einen scheißscheiße an
negative	das geht dich einen scheißscheisse an
negative	das geht dich einen scheißmist an
negative	das geht dich einen scheißdoof an
negative	das geht dich einen scheißätzend an
negative	das ist doch scheiße
negative	das ist doch scheisse
negative	das ist doch mist
negative	das ist doch dreck
negative	das ist doch doof
negative	das ist doch ätzend
negative	das ist scheiße
negative	das ist scheisse
negative	das ist mist
negative	das ist dreck
negative	das ist doof
negative	das ist ätzend
negative	du bist kacke
negative	du bist scheiße
negative	du bist scheisse
negative	du bist mist
negative	du bist dreck
negative	du bist ätzend
negative	du bist kacke du arsch
negative	du bist scheiße du arsch
negative	du bist scheisse du arsch
negative	du bist mist du arsch
negative	du bist dreck du arsch
negative	du bist ätzend du arsch
negative	ist eine verdammte kacke
negative	ist eine verdammte scheisse
negative	ist eine verdammte mist
negative	ist eine verdammte dreck
negative	ist eine verdammte doof
negative	ist eine verdammte ätzend
negative	lass mich in ruhe kackeer arsch
negative	lass mich in ruhe scheißeer arsch
negative	lass mich in ruhe scheisseer arsch
negative	lass mich in ruhe mister arsch
negative	lass mich in ruhe drecker arsch
negative	lass mich in ruhe ätzender arsch
negative	lass mich in ruhe mit dem kacke
negative	lass mich in ruhe mit dem scheiße
negative	lass mich in ruhe mit dem scheisse
negative	lass mich in ruhe mit dem mist
negative	lass mich in ruhe mit dem doof
negative	lass mich in ruhe mit dem ätzend
negative	so ein kackeer kack
negative	so ein scheißeer kack
negative	so ein scheisseer kack
negative	so ein mister kack
negative	so ein drecker kack
negative	so ein ätzender kack
negative	verdammte scheiße
negative	verdammte scheisse
negative	verdammte mist
negative	verdammte dreck
negative	verdammte doof
negative	verdammte ätzend
negative	warum bist du so kacke
negative	warum bist du so scheiße
negative	warum bist du so scheisse
negative	warum bist du so mist
negative	warum bist du so dreck
negative	warum bist du so ätzend
negative	das geht dich einen kack an
negative	das geht dich einen scheiss an
negative	das geht dich einen mist an
negative	das geht dich einen dreck an
negative	das geht dich einen kackdreck an
negative	das geht dich einen scheissdreck an
negative	das geht dich einen mistdreck an
negative	das geht dich einen dreckdreck an
negative	das ist doch miste
negative	das ist doch drecke
negative	das ist miste
negative	das ist drecke
negative	ist eine verdammte miste
negative	ist eine verdammte drecke
negative	ja scheiß doch die wand an
negative	ja scheiss doch die wand an
negative	ja mist doch die wand an
negative	ja dreck doch die wand an
negative	lass mich in ruhe mit dem kack
negative	lass mich in ruhe mit dem scheiß
negative	lass mich in ruhe mit dem scheiss
negative	so ein doofer scheiß
negative	so ein doofer scheiss
negative	so ein doofer mist
negative	so ein doofer dreck
negative	so ein scheiß
negative	so ein scheiss
negative	so ein mist
negative	so ein dreck
negative	verdammte miste
negative	verdammte drecke
negative	quatsch mich nich voll
negative	das ist ja mal verfickt
negative	das ist ja mal beschissen
negative	das ist ja mal verflucht
negative	das ist ja mal bescheuert
negative	du bist verfickt
negative	du bist beschissen
negative	du bist verflucht
negative	du bist so richtig verfickt
negative	du bist so richtig beschissen
negative	du bist so richtig verflucht
negative	du bist so richtig bescheuert
negative	du verfickter arsch
negative	du beschissener arsch
negative	du verfluchter arsch
negative	das ist nicht gerade dein bier
negative	das ist echt nicht dein bier
negative	das ist wirklich nicht dein bier
negative	das wirklich nicht gerade dein bier
negative	das ist nicht wirklich dein bier
negative	das ist gar nicht mal so dein bier
negative	das ist nicht gerade deine baustelle
negative	das ist echt nicht deine baustelle
negative	das ist wirklich nicht deine baustelle
negative	das wirklich nicht gerade deine baustelle
negative	das ist nicht wirklich deine baustelle
negative	das ist gar nicht mal so deine baustelle
negative	das ist nicht gerade gut
negative	das wirklich nicht gerade gut
negative	das ist nicht wirklich gut
negative	das ist gar nicht mal so gut
negative	das ist nicht gerade schön
negative	das ist echt nicht schön
negative	das ist wirklich nicht schön
negative	das wirklich nicht gerade schön
negative	das ist nicht wirklich schön
negative	das ist gar nicht mal so schön
negative	das ist nicht gerade toll
negative	das ist echt nicht toll
negative	das ist wirklich nicht toll
negative	das wirklich nicht gerade toll
negative	das ist nicht wirklich toll
negative	das ist gar nicht mal so toll
negative	du bist nicht gerades
negative	du bist echt nichts
negative	du bist wirklich nichts
negative	du bwirklich nicht gerades
negative	du bist nicht wirklichs
negative	du bist gar nicht mal sos
negative	das ist nicht nice
positive	das ist echt schön
positive	das ist echt nice
positive	das ist echt schön von dir
positive	das ist echt nice von dir
positive	das ist ja schön
positive	das ist ja nice
positive	das ist ja voll schön
positive	das ist ja voll nice
positive	das ist nice
positive	du bist schön
positive	du bist nice
positive	du bist schön anna
positive	du bist nice anna
positive	einen tollen abend noch
positive	einen großartigen abend noch
positive	einen niceen abend noch
positive	einen superen abend noch
positive	einen coolen abend noch
positive	schön das du das kannst
positive	nice das du das kannst
positive	schön das du das machst
positive	nice das du das machst
negative	du bist ein dummer tesaro
negative	du bist ein dummer anna
negative	du bist ein dummer august
positive	du bist klug tesaro
positive	du bist klug august
positive	du bist klug roboter
positive	du bist toll tesaro
positive	du bist toll august
positive	du bist toll roboter
positive	ich hab dich lieb tesaro
positive	ich hab dich lieb august
positive	ich hab dich lieb roboter
positive	ich mag dich tesaro
positive	ich mag dich august
positive	ich mag dich roboter
negative	Ach komm hör auf
negative	bist du echt so ein trottel
negative	bist du ein arschloch
negative	bist du so ein trottel
negative	Boahr ey!
negative	Dann mach doch einfach!
negative	das ding funktioniert nicht
negative	das ding geht nicht
negative	das ding ist im arsch
negative	das ding kann nichts
negative	das geht dich einen feuchten Schmutz an
negative	das geht dich einen Scheiß an
negative	das geht dich einen Scheißdreck an
negative	das geht dich nichts an
negative	das geht dich überhaupt nichts an
negative	das ist aber nicht nett
negative	das ist doch kacke
negative	das ist doch zum kotzen
negative	das ist ja mal mies
negative	das ist kacke
negative	das ist nicht dein Bier
negative	das ist nicht deine Baustelle
negative	das ist nicht gut
negative	das ist nicht schön
negative	das ist nicht toll
negative	das ist zum kotzen
negative	das könnte so einfach sein
negative	das kotzt mich an
negative	das Leben könnte so einfach sein
negative	das nervt mich
negative	das nervt mich extrem
negative	das stört mich
negative	das teil ist für den arsch
negative	Da warte ich ja morgen noch!
negative	denkst du ich bin ein trottel
negative	der ist echt fürn arsch
negative	der kann nichts
negative	der reinste Clusterfuck
negative	diese maschine taugt nichts
negative	du bist doof
negative	du bist doof du arsch
negative	du bist ein arsch
negative	du bist ein arsch
negative	du bist ein dummer arsch
negative	du bist ein dummer roboter
negative	du bist ein hirni
negative	du bist ein riesen arsch
negative	du bist mies
negative	du bist nichts
negative	du bist so richtig mies
negative	du dummer arsch
negative	du hurensohn
negative	du kannst echt nichts
negative	du kannst nichts
negative	du mieser arsch
negative	du nervst mich
negative	du nervst mich extrem
negative	du nervst mich gewaltig
negative	du nervst mich so richtig
negative	du sollst das doch nicht machen verdammt
negative	du sollst das nicht machen verdammt
negative	du stinkst
negative	er kann nichts
negative	er kann überhaupt nichts
negative	fick dich doch
negative	geht das nicht anders
negative	geht das nicht einfacher
negative	hälst du mich für einen trottel
negative	hau ab
negative	hau endlich ab
negative	hau jetzt ab
negative	Heute noch
negative	Heut noch
negative	höre auf damit
negative	höre auf so stressig zu sein
negative	Ich flippe aus!
negative	ich könnte echt kotzen
negative	ich könnte kotzen
negative	ich mag dich nicht
negative	ich möchte das nicht
negative	ich will das nicht
negative	ich will nicht mehr
negative	ist eine verdammte scheiße
negative	Jaaaa Man!
negative	ja kack doch die Wand an
negative	Ja leck mich doch
negative	Kann doch nicht so schwer sein!
negative	Kriegst du's bald mal hin/gebacken/auf die Kette?!
negative	kümmer dich um deine sachen
negative	kümmere dich um deine sachen
negative	laber mich nich voll
negative	lass das sein
negative	lass mich endlich in ruhe
negative	lass mich in ruhe doofer arsch
negative	lass mich in Ruhe mit dem Dreck
negative	Los jetzt!
negative	Ohhh Nein
negative	Ohh Nein
negative	Oh Nein
negative	das ist schlecht
negative	das ist echt schlecht
negative	das ist wirklich schlecht
negative	Oh nein schon wieder
negative	Passiert hier noch was?
negative	so ein doofer kack
negative	So eine Grütze
negative	so ein kack
negative	So ein Rotz
negative	verdammich noch eins muss man denn alles selber machen
negative	verdammte kacke
negative	verpiss dich
negative	verpisse dich
negative	verpisse dich du arsch
negative	warum bist du so anstrengend
negative	warum bist du so doof
negative	warum immer ich
negative	was ist daran so kompliziert
negative	was ist daran so schwer
negative	Was ist denn jetzt schon wieder?
negative	welcher honk hat das denn fabriziert
negative	wer sich sowas ausdenkt
negative	Wie oft denn noch
positive	danke dass du mir hilfst
positive	danke mein lieber
positive	das ist aber nett
positive	das ist echt toll
positive	das ist echt toll von dir
positive	das ist ja toll
positive	das ist ja voll toll
positive	das ist schön
positive	das ist toll
positive	das mag ich
negative	das mag ich nicht
positive	du bist aber hübsch
positive	du bist großartig
positive	du bist hübsch
positive	du bist kein arsch
positive	du bist echt kein arsch
positive	du bist klug
positive	du bist klug anna
positive	du bist toll
positive	du bist toll anna
positive	einen schönen abend noch
positive	ich hab dich lieb
positive	ich hab dich lieb anna
positive	ich mag dich
positive	ich mag dich anna
positive	nett von dir dass du dir zeit nimmst
positive	toll das du das kannst
positive	toll das du das machst
neutral	schwul
neutral	er ist schwul
neutral	ich bin schwul
neutral	bist du schwul
neutral	lesbisch
neutral	lesbe
neutral	eine lesbe
neutral	die lesbe
neutral	ich bin eine lesbe
neutral	bist du eine lesbe
neutral	homo
neutral	ich bin homo
neutral	ich bin hetero
neutral	hetero
neutral	er ist ein mann
neutral	ein mann
neutral	ist er ein mann
neutral	sie ist eine frau
neutral	eine frau
neutral	ist sie eine frau
neutral	lgbt
neutral	GLBT
neutral	LGBTI
neutral	LSBTTIQ
neutral	Lesben
neutral	Schwule
neutral	Bisexuelle
neutral	Transgender